Model,Model Desc,Product Type,Product Sub-Type,Brand,Ext. MSRP,Class,Qty,Price,Total Amt,MSRP
WRF535SMBM,"36"" WIDE FRENCH DOOR",Free Standing Refrigerator Freezer,No Frost Multi Dr -FreeStandg Refr Frez,WHR,7196,B,4,540,2160,1799
WRF560SEYW,20' FRENCH DOOR BTM MOUNT EXT WATER DISP,Free Standing Refrigerator Freezer,No Frost Multi Dr -FreeStandg Refr Frez,WHR,3598,B,2,540,1080,1799
WRV986FDEM,5 DOOR FULL DEPTH AK12 PLATFORM,Free Standing Refrigerator Freezer,No Frost Multi Dr -FreeStandg Refr Frez,WHR,3399,B,1,1020,1020,3399
JFC2290REM,"72"" TALL CD FDBM INTERNAL WATER-EURO HAN",Free Standing Refrigerator Freezer,No Frost Multi Dr -FreeStandg Refr Frez,JEN,3199,B,1,960,960,3199
WRF560SMYM,20' FRENCH DOOR BOTTOM MOUNT NON DISP,Free Standing Refrigerator Freezer,No Frost Multi Dr -FreeStandg Refr Frez,WHR,3198,B,2,480,960,1599
WRX735SDBE,4 DOOR DOVETAIL PANTRY,Free Standing Refrigerator Freezer,No Frost Multi Dr -FreeStandg Refr Frez,WHR,2299,B,1,690,690,2299
WRF736SDAM,26' XXL EXT I&W FDBM,Free Standing Refrigerator Freezer,No Frost Multi Dr -FreeStandg Refr Frez,WHR,2299,B,1,690,690,2299
MFI2269FRZ,"33"" ICELAND EXT I&W",Free Standing Refrigerator Freezer,No Frost Multi Dr -FreeStandg Refr Frez,MAY,2199,B,1,660,660,2199
MFI2570FEZ,BTM FRENCH DOOR - ICE2O STEALTH 25',Free Standing Refrigerator Freezer,No Frost Multi Dr -FreeStandg Refr Frez,MAY,2199,B,1,660,660,2199
WRS322FDAB,REFRIGERATOR 22 CUFT NON IDI SXS        ,Free Standing Refrigerator Freezer,No Frost Side - Free Standing Refr Frez,WHR,2198,B,2,330,660,1099
WRF560SEYB,20' FRENCH DOOR BTM MOUNT EXT WATER DISP,Free Standing Refrigerator Freezer,No Frost Multi Dr -FreeStandg Refr Frez,WHR,1799,B,1,540,540,1799
WRT138FZDM,"18' ESTAR, WIRE TM, SS",Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,WHR,1798,B,2,270,540,899
WRS571CIDM,REFRIGERATOR 21 CUFT IDI SXS,Free Standing Refrigerator Freezer,No Frost Side - Free Standing Refr Frez,WHR,1699,B,1,510,510,1699
WRT318FZDM,"18'FLAT DR, GLASS TOP MOUNT, SS",Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,WHR,1698,B,2,255,510,849
WRB322DMBM,22' DRAWER BOTTOM MOUNT,Free Standing Refrigerator Freezer,No Frost Bottom-Free Standing Refr Frez,WHR,1499,B,1,450,450,1499
WRF560SMYB,20' FRENCH DOOR BOTTOM MOUNT NON DISP,Free Standing Refrigerator Freezer,No Frost Multi Dr -FreeStandg Refr Frez,WHR,1499,B,1,450,450,1499
ABB1921BRM,`9' SWING BOTTOM MOUNT,Free Standing Refrigerator Freezer,No Frost Bottom-Free Standing Refr Frez,AMA,1099,B,1,330,330,1099
MRT311FFFE,"21' TM BLACK ICE, FLAT, GLASS.",Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,MAY,949,B,1,285,285,949
WRT311FZDB,"21' TM,FLAT,BLACK",Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,WHR,949,B,1,285,285,949
WRT519SZDM,"19' GLASS TM, MONO SS",Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,WHR,949,B,1,285,285,949
WRT519SZDD,"19' GLASS TM, SILVER",Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,WHR,899,B,1,270,270,899
WRT518SZFM,18' TM  P.STAINLESS CONTOUR GLASS,Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,WHR,849,B,1,255,255,849
WRT519SZDB,"19' GLASS TM, BL",Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,WHR,849,B,1,255,255,849
WRT519SZDW,"19' GLASS TM, WH",Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,WHR,849,B,1,255,255,849
WRT518SZFB,18' TM BLACK. CONTOUR.GLASS,Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,WHR,749,B,1,225,225,749
MRT118FFFE,"18' TM BLACK ICE, FLAT, GLASS",Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,MAY,749,B,1,225,225,749
MZF34X16DW,"16' UPRIGHT FRZ FROST FREE,MAYTAG",Free Standing Freezer,No Frost Vert - Free Standing Frez,MAY,649,B,1,221,221,649
WRT111SFDB,"11' STD, Glass RC, BL",Free Standing Refrigerator Freezer,No Frost Top - Free Standing Refr Frez,WHR,549,B,1,165,165,549
